month,Alberta_FT_F,Alberta_FT_M,Alberta_PT_F,Alberta_PT_M,British Columbia_FT_F,British Columbia_FT_M,British Columbia_PT_F,British Columbia_PT_M,Manitoba_FT_F,Manitoba_FT_M,Manitoba_PT_F,Manitoba_PT_M,New Brunswick_FT_F,New Brunswick_FT_M,New Brunswick_PT_F,New Brunswick_PT_M,Newfoundland and Labrador_FT_F,Newfoundland and Labrador_FT_M,Newfoundland and Labrador_PT_F,Newfoundland and Labrador_PT_M,Nova Scotia_FT_F,Nova Scotia_FT_M,Nova Scotia_PT_F,Nova Scotia_PT_M,Ontario_FT_F,Ontario_FT_M,Ontario_PT_F,Ontario_PT_M,Prince Edward Island_FT_F,Prince Edward Island_FT_M,Prince Edward Island_PT_F,Prince Edward Island_PT_M,Quebec_FT_F,Quebec_FT_M,Quebec_PT_F,Quebec_PT_M,Saskatchewan_FT_F,Saskatchewan_FT_M,Saskatchewan_PT_F,Saskatchewan_PT_M
2008-08,686.4,1042.4,230.6,93.0,721.4,1066.7,324.3,137.0,203.5,285.2,76.3,35.6,138.9,165.4,40.6,18.6,84.9,103.1,21.2,10.7,172.8,199.2,49.5,27.1,2355.1,3031.9,812.4,414.5,27.8,30.8,7.1,3.6,1381.1,1771.9,466.0,255.3,178.7,246.7,64.1,29.3
2008-09,670.9,1055.9,244.4,99.4,737.1,1048.4,318.6,144.1,202.1,285.4,79.1,37.4,139.1,165.3,39.3,18.0,85.9,103.3,20.9,8.2,172.3,199.3,51.8,28.8,2338.6,3038.5,833.7,422.0,26.8,31.0,8.0,3.4,1372.9,1778.4,480.5,258.5,180.3,251.7,63.5,29.2
2008-10,685.4,1063.4,243.7,97.1,747.8,1045.1,303.3,141.9,204.3,283.7,77.5,37.0,138.4,164.7,40.8,17.9,86.9,103.2,20.7,10.3,171.3,200.7,56.3,28.2,2346.2,3033.5,834.6,435.8,26.2,30.7,7.5,3.6,1361.3,1774.1,490.6,260.7,180.9,250.1,65.0,30.6
2008-11,675.3,1059.4,246.3,93.5,733.2,1031.4,316.0,146.1,203.5,280.7,79.0,40.3,137.4,165.4,39.1,18.6,84.3,104.3,23.1,9.3,170.0,201.0,55.8,25.8,2325.9,2996.0,820.3,425.8,26.3,30.6,7.2,3.6,1370.3,1785.5,487.7,235.6,180.7,249.9,63.6,31.3
2008-12,667.1,1038.6,251.8,95.3,736.2,1032.2,312.1,139.2,202.3,284.9,79.7,36.9,139.0,165.1,38.6,18.2,85.6,102.6,21.1,9.8,167.7,200.9,57.1,25.6,2300.9,3002.5,847.4,425.5,25.8,30.5,7.6,4.0,1360.4,1770.9,499.7,240.6,180.1,249.6,63.8,31.3
2009-01,668.9,1033.8,252.8,104.0,723.6,1010.9,323.9,147.9,202.9,285.1,77.5,34.5,135.7,166.5,41.5,20.6,84.5,100.7,21.0,9.1,169.5,200.2,54.6,25.1,2310.2,2935.1,815.5,419.6,26.0,30.2,7.1,3.3,1367.3,1768.5,483.6,235.5,177.7,247.2,68.6,33.0
2009-02,672.8,1006.0,254.2,109.2,715.8,994.4,330.3,154.8,203.1,285.0,78.3,34.8,138.8,166.1,38.0,18.2,83.7,99.4,21.2,9.7,168.7,201.2,57.3,26.9,2305.0,2892.5,823.0,440.7,26.3,30.7,7.4,2.9,1359.8,1750.8,492.1,244.9,177.3,247.2,70.8,31.5
2009-03,676.1,1000.5,252.3,107.9,714.4,987.0,329.6,152.9,203.4,285.3,76.4,32.9,132.5,165.5,41.4,19.2,84.8,100.0,20.8,9.6,168.6,198.1,57.1,26.2,2289.3,2876.7,842.4,450.4,26.5,30.3,7.0,3.5,1367.3,1758.2,487.4,246.0,175.9,249.0,70.0,30.1
2009-04,676.5,989.9,254.6,115.8,725.9,990.7,325.9,147.3,203.8,283.8,75.6,33.5,136.3,163.9,39.6,18.4,83.8,100.5,20.3,8.5,171.1,194.8,54.7,26.7,2282.0,2879.0,832.2,423.3,27.0,29.8,6.6,3.7,1360.5,1761.0,492.1,246.4,177.9,246.6,69.5,29.8
2009-05,671.7,987.6,252.4,114.7,717.3,986.9,335.0,158.8,201.2,284.4,80.5,35.9,134.7,166.1,40.9,18.4,83.8,97.1,20.0,9.1,170.2,198.3,53.8,25.7,2271.5,2860.3,836.7,417.2,26.7,30.1,7.0,3.9,1367.1,1752.8,488.5,250.6,180.0,248.7,67.5,30.5
2009-06,663.9,996.0,255.0,109.6,713.3,994.4,338.0,148.4,203.8,285.0,77.0,35.4,137.3,166.5,39.2,17.7,84.0,102.5,21.9,8.9,168.9,196.5,54.6,26.3,2250.1,2832.9,870.1,424.5,24.7,30.6,8.7,4.3,1358.5,1759.7,486.9,250.0,177.1,252.7,71.5,27.8
2009-07,661.1,999.2,254.5,107.3,714.8,990.6,336.7,149.7,202.1,283.3,78.2,38.4,137.4,165.9,36.1,19.6,83.3,101.9,21.3,8.7,173.3,197.4,51.1,24.0,2248.4,2890.6,872.4,395.9,24.5,31.0,8.4,3.8,1370.7,1739.7,470.6,255.9,176.2,246.3,69.5,34.7
2009-08,660.7,980.4,258.5,115.3,726.3,988.1,328.9,142.4,201.0,282.4,80.6,40.8,136.7,166.4,38.3,18.3,83.6,103.6,21.9,7.1,168.2,199.8,54.9,24.3,2247.7,2881.8,874.9,413.6,24.1,31.0,8.7,3.8,1372.8,1736.3,476.9,259.3,174.5,245.8,67.6,35.4
2009-09,662.9,1005.9,258.3,99.1,728.1,982.5,334.1,148.8,202.0,284.8,78.5,35.8,137.8,166.7,38.6,17.0,81.4,104.3,24.3,7.9,168.6,198.2,54.7,25.5,2315.7,2873.3,827.5,421.4,25.9,31.1,7.6,3.8,1373.7,1740.2,485.1,234.8,175.6,252.4,69.0,27.8
2009-10,658.4,998.3,255.9,96.0,705.6,1002.9,337.4,142.0,199.5,282.6,80.2,37.1,137.7,166.6,39.2,17.8,80.4,101.8,23.9,7.9,170.4,201.6,55.2,24.4,2312.3,2894.7,840.1,411.2,26.1,30.7,8.4,4.3,1378.3,1760.8,464.4,240.3,174.7,250.3,69.0,29.8
2009-11,662.6,995.7,258.7,107.1,721.8,995.6,332.2,150.6,201.7,283.1,83.0,35.9,136.9,169.7,39.0,16.0,82.2,101.7,23.8,8.7,168.8,204.5,56.9,23.6,2334.5,2880.4,836.7,413.9,25.8,31.8,8.8,3.8,1399.9,1762.6,465.2,248.1,178.8,251.9,67.8,29.0
2009-12,666.7,999.7,265.2,104.2,714.7,1004.2,332.1,147.6,200.8,277.0,82.5,38.1,134.4,167.5,39.8,16.0,84.7,99.7,22.3,8.4,165.7,201.8,59.1,25.7,2345.0,2889.4,808.4,408.8,25.2,31.8,8.2,4.1,1380.8,1758.3,485.6,253.4,178.3,251.3,67.7,29.6
2010-01,665.4,1002.9,258.9,94.9,719.2,997.6,336.4,156.9,201.7,280.7,82.5,38.1,137.9,167.0,37.1,15.9,86.7,99.9,22.0,8.7,164.2,194.1,59.8,26.5,2341.7,2893.4,835.6,413.0,25.9,31.2,8.5,4.6,1366.9,1767.6,503.3,256.3,180.1,253.0,64.9,27.3
2010-02,670.3,996.2,251.2,98.3,731.9,1009.5,332.9,147.0,203.2,280.9,80.8,36.4,137.5,166.4,38.9,16.7,87.1,99.6,21.2,9.6,164.9,199.4,58.7,24.8,2338.3,2904.9,835.4,399.1,26.4,31.0,8.4,4.8,1387.9,1773.4,480.3,263.8,178.4,255.7,66.7,27.4
2010-03,649.7,995.9,264.2,100.5,727.0,1003.6,334.5,160.6,200.9,282.0,82.2,37.5,140.4,167.4,36.9,15.8,85.5,97.9,21.6,11.5,165.3,203.0,58.7,24.6,2311.1,2894.3,857.2,408.6,26.7,31.4,8.2,4.0,1376.5,1783.5,502.9,253.3,180.2,256.6,67.0,29.3
2010-04,657.1,1003.9,263.8,98.3,725.5,1007.9,329.7,157.3,204.0,283.9,82.7,38.1,140.0,166.3,36.1,17.4,86.4,98.7,22.5,9.8,163.7,204.8,60.9,24.8,2304.9,2919.8,862.3,419.2,26.5,32.2,8.3,3.7,1384.3,1776.5,509.7,269.8,180.5,256.3,66.2,30.8
2010-05,655.5,1010.1,263.5,94.3,721.6,997.1,333.8,158.5,207.5,282.5,78.4,41.0,140.1,165.1,35.8,17.0,86.2,103.1,24.0,9.2,166.2,202.0,59.6,27.2,2314.7,2951.6,864.0,412.9,26.0,30.6,8.0,3.9,1387.4,1784.4,491.5,261.7,176.0,259.4,68.4,29.6
2010-06,656.5,1006.6,262.2,101.7,726.2,1006.9,331.9,156.2,204.3,284.1,82.0,39.4,138.8,165.2,35.8,18.2,85.9,102.1,23.8,8.1,169.7,201.8,55.9,26.6,2306.2,2971.1,879.9,415.8,26.1,30.4,8.3,4.2,1398.2,1789.1,495.9,274.2,177.3,255.2,67.9,30.5
2010-07,652.1,998.4,270.6,102.5,710.0,1002.0,354.3,166.5,204.2,283.2,82.3,42.2,138.4,164.8,37.1,18.7,84.9,103.5,24.9,9.4,161.3,203.1,62.6,27.0,2305.6,2941.8,881.5,437.9,25.7,31.0,9.0,4.4,1348.3,1769.9,522.2,299.1,173.0,255.0,72.9,29.7
2010-08,658.4,1000.2,259.1,107.5,730.9,1007.9,337.0,159.7,207.2,285.0,80.6,39.2,137.8,165.0,36.7,18.0,88.2,105.6,23.4,9.6,162.5,201.1,61.3,27.9,2290.0,2945.5,894.1,437.2,26.0,31.3,8.7,4.4,1365.5,1780.7,505.6,293.7,174.7,254.4,72.3,31.2
2010-09,664.0,1003.4,249.6,104.5,717.1,1004.3,345.0,154.1,208.4,282.9,79.4,41.3,135.0,165.8,37.5,17.4,92.7,106.5,22.8,9.5,164.6,199.5,61.8,28.7,2273.2,2961.6,880.2,419.2,25.4,30.9,7.9,4.6,1388.7,1793.8,498.0,280.6,176.3,251.7,71.4,30.2
2010-10,664.2,1006.5,260.5,102.5,721.0,1002.9,343.2,161.8,211.0,287.0,79.1,39.7,136.3,164.6,37.6,19.1,88.4,107.5,23.6,8.9,163.8,199.8,58.9,27.6,2304.5,2969.4,861.0,418.8,26.0,30.7,7.9,4.9,1388.3,1787.8,506.4,273.9,179.2,254.4,66.0,30.4
2010-11,658.3,1019.9,262.7,91.9,704.9,1007.9,363.5,164.0,208.2,286.4,78.9,38.9,135.2,164.1,39.0,18.8,89.7,103.9,22.4,10.3,165.3,196.1,57.2,29.1,2302.9,2992.7,873.2,410.1,26.6,30.6,7.7,4.9,1376.6,1799.2,508.8,273.1,178.8,256.3,67.6,30.6
2010-12,657.5,1011.2,260.0,108.1,711.7,998.5,351.3,166.2,202.8,287.1,82.2,36.1,137.1,165.0,38.4,17.9,88.7,102.9,23.2,10.6,167.2,198.4,55.7,26.8,2317.1,2997.1,864.7,423.2,26.7,30.2,7.6,4.7,1405.7,1812.4,486.4,277.7,181.4,258.8,66.2,27.3
2011-01,666.9,1010.9,269.7,113.3,726.5,993.9,333.8,162.2,209.1,283.6,80.1,38.4,136.0,163.6,39.7,18.4,90.0,105.3,23.4,11.7,166.4,200.6,58.0,27.4,2337.8,2994.6,858.7,446.9,26.9,31.3,7.7,4.4,1397.7,1805.4,497.3,272.2,180.6,259.7,66.7,26.5
2011-02,675.8,1010.6,274.3,115.3,706.1,990.8,348.4,167.6,203.6,284.3,84.5,39.0,134.3,162.1,41.6,18.8,90.1,107.8,23.0,9.7,167.8,203.0,54.8,24.4,2331.5,3003.1,864.8,418.8,27.5,31.2,6.8,4.8,1391.8,1776.8,512.3,299.7,181.3,259.7,66.0,26.6
2011-03,682.1,1018.9,260.7,117.7,718.4,997.0,337.7,170.6,210.9,281.3,77.6,42.0,135.0,163.8,40.2,18.1,89.9,109.2,23.3,8.9,166.7,200.5,57.0,27.6,2366.2,3006.8,837.6,418.7,26.9,31.9,8.0,4.3,1383.4,1811.2,506.4,271.0,178.1,261.4,69.0,27.1
2011-04,688.4,1029.2,247.7,104.4,716.0,993.9,343.3,175.6,209.2,283.6,78.6,38.3,132.7,164.2,42.5,17.3,90.4,110.5,23.8,10.9,164.8,195.1,58.1,30.8,2374.2,2995.3,839.3,450.1,27.2,31.7,8.2,4.0,1402.6,1814.6,499.0,268.9,175.2,260.2,71.3,28.1
2011-05,692.0,1028.8,244.5,99.6,720.2,998.7,333.3,166.0,211.1,282.0,78.0,39.4,132.8,161.6,42.8,16.2,90.1,106.2,24.3,12.1,165.1,195.9,58.5,31.0,2388.3,2986.9,825.1,448.7,27.4,32.4,8.0,3.9,1399.1,1805.9,509.8,281.4,178.9,257.4,67.6,31.1
2011-06,705.0,1040.8,250.4,98.5,731.5,987.5,322.3,180.4,207.0,282.7,80.2,40.0,129.3,162.2,44.5,16.7,88.8,106.2,22.9,9.9,167.9,202.1,57.6,27.2,2365.7,2997.5,856.4,458.4,27.4,32.4,8.5,3.7,1395.0,1821.1,496.7,271.7,179.1,258.9,65.6,30.3
2011-07,700.7,1040.8,258.5,108.7,723.0,1002.0,335.8,159.1,213.5,282.7,74.5,39.8,132.2,162.9,41.0,16.8,91.1,105.9,22.1,12.0,167.7,197.8,58.2,29.5,2370.4,3030.6,842.2,427.1,27.6,31.7,8.3,4.1,1397.7,1820.8,501.6,276.5,182.2,257.9,64.5,30.4
2011-08,703.6,1053.1,255.2,108.6,720.9,990.7,338.4,166.6,206.2,283.0,82.1,40.6,133.3,163.7,39.7,17.7,89.8,104.7,22.8,13.7,169.6,197.1,58.8,28.6,2391.4,3025.9,831.5,435.6,27.9,32.1,8.2,3.9,1399.6,1836.3,502.2,259.8,179.6,262.8,63.4,27.3
2011-09,718.1,1052.7,243.8,110.4,740.8,1002.7,332.9,164.5,203.6,285.8,84.0,37.6,133.9,165.2,41.0,16.7,89.3,106.8,21.9,12.7,172.1,201.3,52.9,25.4,2378.4,3031.4,838.0,420.6,28.3,33.0,8.2,4.0,1392.2,1827.5,492.6,276.3,180.0,263.4,66.7,27.7
2011-10,705.3,1062.9,251.0,107.9,751.1,989.6,329.1,174.8,201.7,286.6,85.9,39.0,136.0,164.6,39.5,17.5,89.1,108.3,24.2,12.1,167.4,201.9,55.4,24.7,2319.7,3009.2,871.5,450.9,28.8,32.4,7.8,3.4,1403.3,1824.6,486.3,260.9,179.6,264.0,67.7,28.9
2011-11,718.3,1063.9,244.4,104.2,745.2,995.7,332.8,165.9,203.9,287.8,82.7,37.6,135.5,163.7,39.8,17.1,91.1,109.3,21.5,11.9,164.8,202.3,61.4,25.9,2336.0,3036.1,864.8,431.7,28.4,32.6,7.9,3.8,1394.5,1816.5,483.7,258.9,181.9,265.4,63.3,26.7
2011-12,710.6,1074.5,256.4,104.0,753.5,1001.2,325.4,166.5,205.5,291.1,83.0,35.2,134.7,164.4,39.7,17.5,92.6,110.1,21.0,11.3,167.9,203.7,61.3,28.9,2340.1,3041.6,875.2,425.7,28.4,32.9,7.9,4.0,1394.7,1794.2,488.1,258.4,181.9,264.9,65.1,29.5
2012-01,723.7,1073.5,247.2,97.8,748.2,998.3,334.1,167.8,202.3,288.4,84.7,37.5,133.8,167.1,41.1,15.6,92.5,111.4,21.5,10.2,169.5,201.6,57.6,28.3,2345.0,3040.0,860.4,424.4,27.3,32.2,7.9,4.1,1391.5,1785.4,490.9,262.4,182.4,263.2,64.7,30.0
2012-02,708.5,1073.8,257.6,93.9,758.9,1000.2,325.2,167.4,206.0,286.3,83.6,38.6,134.7,163.1,38.4,15.9,93.2,110.8,22.9,10.1,167.7,200.5,60.2,30.3,2330.7,3029.0,866.0,434.0,27.2,31.8,8.7,3.6,1399.4,1803.6,482.7,260.0,182.1,260.9,64.1,31.9
2012-03,719.3,1073.2,261.3,98.2,748.8,1009.6,339.2,162.1,205.5,293.6,83.8,37.7,132.9,161.5,37.7,15.6,90.9,113.6,24.3,9.4,168.7,199.3,58.3,29.7,2348.0,3053.8,859.9,430.7,27.7,30.9,8.3,5.0,1407.6,1819.9,492.3,258.4,184.9,262.1,62.0,31.4
2012-04,718.5,1079.2,265.4,103.9,745.7,1021.7,352.7,152.6,208.3,296.0,82.7,37.3,136.8,166.2,38.0,15.1,93.6,115.6,22.8,9.7,169.2,198.7,56.3,32.1,2363.3,3055.6,867.2,419.2,27.3,32.1,9.1,4.3,1400.9,1825.1,508.4,270.4,183.8,272.4,64.3,28.5
2012-05,723.8,1084.7,256.3,109.7,757.4,1009.4,340.3,154.3,204.8,293.3,85.1,38.7,137.9,165.2,37.8,16.9,93.0,114.7,22.6,9.1,170.0,201.2,58.4,28.0,2349.0,3014.0,861.6,448.0,27.7,31.4,8.5,4.8,1406.7,1852.7,504.3,258.4,182.3,267.4,66.7,32.9
2012-06,722.7,1079.7,256.8,110.7,750.8,1013.0,339.0,159.4,207.9,291.8,81.9,36.8,137.3,163.0,38.4,18.1,94.2,112.0,22.0,12.5,167.2,200.3,60.9,28.4,2377.9,3045.9,847.7,430.6,29.2,32.2,7.5,4.4,1401.8,1846.4,515.2,259.1,181.9,270.2,68.0,30.0
2012-07,734.7,1088.4,246.4,104.8,748.2,1023.5,334.9,152.1,205.1,292.1,83.7,36.6,135.9,162.9,39.2,17.9,92.6,113.7,23.4,10.2,165.0,198.7,62.9,30.3,2373.8,3038.0,866.8,430.7,28.7,32.3,8.2,4.8,1435.3,1830.6,467.6,259.9,182.8,270.0,65.8,30.7
2012-08,740.3,1093.7,244.8,103.3,753.5,1034.9,340.6,143.4,206.5,297.7,82.2,35.5,134.3,160.6,40.3,17.2,92.7,113.8,23.6,10.4,166.3,199.3,63.3,30.6,2405.2,3023.7,831.1,438.7,29.0,31.9,7.3,4.5,1410.3,1823.9,515.9,272.6,185.2,272.0,66.5,30.4
2012-09,736.8,1094.7,250.9,102.1,763.0,1032.6,334.7,145.2,209.8,295.7,82.0,38.3,135.9,160.7,38.1,17.5,94.9,113.5,21.8,10.4,168.2,200.3,62.5,29.8,2383.8,3027.0,864.6,438.9,28.5,32.4,8.3,3.9,1422.8,1833.4,503.6,272.7,187.5,273.1,63.9,27.9
2012-10,751.7,1096.0,245.9,103.8,755.4,1016.1,335.5,161.4,209.6,297.7,82.6,32.4,132.5,160.9,41.9,16.3,96.1,112.8,22.5,11.6,167.7,200.5,62.5,28.1,2422.9,3028.2,834.2,432.0,28.0,33.1,8.9,3.5,1420.7,1824.1,514.0,285.8,187.7,272.5,65.3,28.7
2012-11,739.7,1093.2,257.7,109.8,772.3,1004.4,323.1,161.0,209.9,294.9,83.6,37.7,134.8,161.1,38.6,16.8,95.2,115.6,23.2,9.8,167.3,199.4,61.3,29.4,2414.0,3022.9,851.6,447.3,28.1,32.5,8.9,4.6,1434.0,1849.4,507.9,264.0,185.9,271.7,67.3,30.4
2012-12,751.0,1099.7,247.6,98.4,763.1,1009.7,337.4,145.0,210.4,299.1,84.0,38.0,135.9,161.0,39.6,15.9,93.9,116.9,25.1,10.2,166.7,198.6,60.4,26.6,2410.5,3031.4,864.4,462.6,28.3,32.7,9.4,5.1,1431.7,1865.7,515.0,256.5,183.6,271.8,70.1,31.6
2013-01,752.5,1102.4,246.9,101.8,752.8,1010.7,330.9,156.5,208.4,300.3,85.4,37.8,134.8,158.2,39.9,18.3,93.6,117.5,25.0,10.4,164.6,199.7,61.1,28.0,2404.1,3036.2,880.6,450.9,28.1,32.7,9.3,4.4,1442.1,1867.0,509.2,253.7,187.7,273.4,68.2,32.3
2013-02,754.8,1108.1,236.6,100.0,764.6,1015.3,333.5,158.5,206.9,298.9,85.8,37.6,136.7,160.6,40.4,15.6,93.3,116.4,25.4,10.7,164.4,201.5,61.9,27.0,2403.1,3031.3,883.7,467.9,28.0,33.7,9.1,4.7,1436.4,1875.4,507.9,242.1,192.4,273.5,64.9,32.2
2013-03,752.5,1119.0,232.5,96.5,759.6,997.1,327.9,169.0,204.9,296.0,89.8,41.0,135.7,160.0,39.9,16.1,95.5,113.9,24.1,12.0,166.7,203.6,58.5,27.1,2413.2,3018.0,886.0,468.3,28.4,33.6,8.7,4.6,1420.9,1859.9,502.9,259.6,192.7,276.0,67.7,31.1
2013-04,772.7,1117.0,218.2,98.3,767.8,1002.3,335.9,162.1,206.1,293.3,86.6,37.2,135.7,160.1,39.2,17.2,93.7,113.3,24.2,11.3,168.0,204.8,60.2,23.8,2402.9,3053.1,887.4,451.7,28.6,33.7,8.4,4.5,1424.6,1851.0,507.4,275.8,189.9,274.5,68.8,31.6
2013-05,761.6,1106.6,238.1,116.7,758.1,1013.6,337.4,157.0,209.0,294.7,85.0,36.2,136.1,161.0,40.3,17.9,94.0,115.0,22.5,10.2,167.7,202.2,59.0,25.7,2437.1,3092.2,865.1,428.2,29.1,32.7,8.0,4.5,1418.6,1867.7,510.4,262.2,190.9,273.6,64.8,31.7
2013-06,755.5,1106.9,247.6,110.0,765.0,1020.9,334.3,146.1,208.8,298.0,86.8,36.2,134.1,163.2,38.4,16.7,91.6,116.0,24.9,11.2,168.1,199.6,59.5,28.3,2424.3,3076.7,880.5,446.4,28.0,32.4,8.7,4.4,1417.6,1848.0,513.9,273.8,192.4,278.0,65.5,30.4
2013-07,761.6,1101.9,248.6,114.5,765.9,1030.4,327.1,142.1,210.6,295.1,84.7,37.0,136.4,161.8,39.9,18.7,90.8,113.3,26.4,10.2,169.1,196.0,59.6,28.1,2435.9,3072.4,858.9,461.1,28.1,32.9,8.6,4.3,1407.6,1830.3,519.9,285.3,190.4,280.9,66.8,31.5
2013-08,763.9,1115.2,260.0,111.9,774.2,1020.7,328.0,155.0,210.6,293.9,83.1,36.5,134.0,160.1,40.4,19.5,91.6,114.0,25.6,9.6,169.2,196.1,57.8,29.7,2409.9,3073.8,895.9,466.2,27.2,33.4,9.4,4.3,1432.5,1837.4,498.4,265.1,189.2,281.2,67.6,31.9
2013-09,772.7,1106.0,247.0,118.0,768.2,1018.0,324.4,158.5,210.0,291.4,84.7,39.4,132.7,163.7,42.3,17.7,89.9,114.7,27.3,8.5,165.5,196.7,60.4,29.4,2435.3,3089.4,873.3,458.0,28.5,31.2,9.0,4.6,1430.3,1849.4,503.7,267.8,191.1,277.7,63.0,29.0
2013-10,766.1,1103.2,255.0,114.7,753.3,1024.0,333.6,152.0,207.3,291.7,84.7,39.0,135.7,165.7,38.5,15.6,91.2,116.6,26.4,9.4,164.1,195.3,59.1,30.0,2434.5,3091.6,870.7,452.3,28.8,31.9,9.0,4.5,1451.0,1867.9,495.8,263.1,187.8,279.0,68.4,29.5
2013-11,767.9,1103.6,251.5,122.9,752.7,1022.6,330.7,146.2,206.6,292.3,85.4,37.4,135.0,165.1,39.6,16.1,92.4,115.0,24.4,9.3,163.6,195.8,60.0,28.0,2431.3,3104.0,875.5,446.1,28.6,32.4,8.5,4.0,1439.9,1844.7,511.2,290.1,189.2,279.9,66.8,27.5
2013-12,772.2,1115.2,240.7,113.9,741.5,1005.8,344.8,175.7,209.5,292.0,82.4,36.7,134.9,164.6,39.6,18.2,92.2,114.5,25.8,11.2,164.7,193.9,59.0,29.9,2434.6,3095.7,872.2,442.6,29.3,32.1,7.8,4.4,1439.5,1818.0,507.7,306.6,184.2,279.7,71.8,30.5
2014-01,753.9,1122.6,249.3,114.0,740.2,1019.8,350.2,167.5,209.3,295.2,83.0,38.2,135.9,166.3,35.9,16.3,90.9,114.9,25.8,10.7,164.5,196.4,59.0,27.3,2436.2,3096.6,862.3,447.9,29.0,32.1,8.3,4.4,1428.5,1828.2,529.1,289.2,189.2,281.8,68.0,28.4
2014-02,757.2,1132.7,260.1,110.4,741.8,1019.2,346.1,167.6,209.9,292.0,83.3,38.8,136.2,164.2,38.0,18.2,93.2,115.5,22.7,11.1,165.6,197.4,57.4,28.4,2454.6,3115.8,859.6,431.8,29.2,32.7,8.2,3.8,1421.6,1821.2,519.3,282.6,185.3,282.2,71.3,28.3
2014-03,761.1,1132.1,255.8,106.4,747.1,1013.0,344.1,175.2,210.3,293.4,81.1,35.7,136.0,163.0,40.4,19.2,92.1,115.1,25.1,10.1,164.5,196.9,58.5,26.7,2444.2,3088.3,846.1,485.8,29.0,32.8,8.1,3.7,1437.2,1830.4,517.2,278.7,184.8,281.6,71.1,29.3
2014-04,745.1,1130.4,272.6,110.8,753.4,1024.5,334.5,166.7,203.7,292.6,87.7,37.1,135.8,160.9,38.8,17.1,89.1,113.2,25.8,10.2,165.6,196.2,58.2,27.6,2465.9,3098.5,846.0,472.2,28.3,32.6,8.0,4.3,1432.6,1813.2,516.6,278.6,182.7,281.3,74.9,29.2
2014-05,755.3,1136.1,269.4,108.4,750.6,1027.2,339.8,162.1,204.1,293.9,86.5,36.8,135.3,161.8,38.7,16.8,87.7,109.3,26.6,11.2,163.3,193.7,58.2,29.9,2414.4,3102.1,884.5,463.9,28.4,33.6,8.3,3.8,1427.5,1795.3,524.6,290.2,189.7,281.8,69.8,28.8
2014-06,761.9,1149.5,266.9,105.3,749.1,1026.4,344.3,160.5,209.7,293.9,83.5,38.8,134.5,161.7,40.7,18.3,88.1,108.9,26.9,11.5,166.1,197.7,55.7,26.7,2419.8,3100.7,885.8,442.4,28.5,33.4,8.0,4.1,1438.6,1810.7,524.3,282.9,190.7,282.7,66.3,29.1
2014-07,744.8,1153.6,272.1,111.5,758.9,1033.4,333.6,150.8,208.6,291.7,83.6,42.3,133.8,159.9,40.5,18.1,89.7,109.1,26.5,12.1,164.8,196.4,56.1,27.9,2418.9,3089.1,904.0,467.7,28.4,33.9,8.5,3.7,1431.3,1811.7,531.0,287.6,191.3,284.3,67.0,29.2
2014-08,738.7,1142.7,268.8,117.0,748.8,1030.5,333.9,158.0,211.7,291.8,82.4,40.6,139.3,158.7,37.0,19.2,90.9,108.8,25.1,10.9,164.5,200.5,56.6,25.4,2411.8,3110.5,898.1,460.9,29.2,33.9,8.0,3.9,1418.7,1813.1,537.3,292.7,195.0,282.9,63.2,30.1
2014-09,741.6,1153.3,278.0,106.6,761.5,1029.4,327.1,159.2,216.2,294.2,77.7,39.8,137.5,161.6,36.7,17.4,92.1,107.7,25.3,11.8,167.8,197.5,53.0,27.9,2430.4,3121.5,883.8,456.6,28.4,33.8,7.9,3.5,1404.4,1830.6,550.0,275.5,195.2,281.6,64.5,32.2
2014-10,745.4,1169.2,271.8,103.1,764.6,1027.1,327.0,157.3,217.2,298.3,78.9,39.7,135.1,160.9,38.6,16.8,91.3,109.9,26.1,10.6,168.7,197.8,54.0,30.1,2431.2,3131.7,903.1,464.9,29.0,34.5,7.5,3.3,1397.8,1828.2,544.1,285.2,194.8,282.2,68.3,31.0
2014-11,751.3,1164.4,268.6,108.8,763.0,1032.2,326.3,160.5,218.3,299.6,76.2,38.7,135.0,159.3,39.3,17.3,88.8,111.5,28.4,10.2,170.2,198.7,53.8,27.3,2429.1,3126.4,893.9,450.1,28.3,34.3,8.1,3.4,1420.2,1827.7,535.1,284.2,192.9,278.7,68.2,31.3
2014-12,765.0,1160.0,263.5,113.4,773.0,1041.2,314.7,153.0,219.0,296.5,77.1,41.8,135.8,159.2,38.0,17.7,91.9,112.1,24.5,9.3,170.0,198.7,53.9,28.1,2427.0,3107.3,867.6,477.2,28.4,33.3,8.0,3.4,1427.0,1837.0,515.4,281.1,195.7,281.6,67.1,29.3
2015-01,770.9,1166.4,263.6,111.1,783.0,1041.8,304.7,163.0,221.9,296.8,78.2,39.4,137.8,160.3,39.0,17.1,91.2,110.9,27.1,9.5,171.1,197.5,52.8,29.1,2420.5,3097.2,887.5,473.5,28.2,33.7,8.3,3.8,1432.9,1816.8,514.8,306.4,192.7,276.5,66.7,31.5
2015-02,771.0,1154.4,261.4,113.3,768.2,1038.9,312.7,161.6,219.8,300.5,78.5,37.6,135.3,162.8,38.3,17.2,91.0,110.8,25.7,9.2,171.0,197.2,53.1,26.7,2458.1,3129.3,863.6,447.2,27.9,33.1,8.5,4.5,1426.4,1828.9,536.1,302.9,194.4,277.5,65.6,32.0
